pid,name,username,num_ctx_switches,memory_info,cpu_percent,memory_percent,nice,create_time,utime,stime,cutime,cstime
0,kernel_task,root,"pctxsw(voluntary=140475498780746, involuntary=0)","pmem(rss=0, vms=213569888256, pfaults=13346, pageins=110)",0.0,0.0,0,1681222225.093893,0.0,134.817488896,0.0,0.0
1,launchd,root,"pctxsw(voluntary=140475495512470, involuntary=0)","pmem(rss=9736192, vms=34976174080, pfaults=33040, pageins=6682)",0.0,0.11334419250488281,0,1681222225.097119,5.352464896,8.544920064,0.0,0.0
90,logd,root,"pctxsw(voluntary=140475495491454, involuntary=0)","pmem(rss=12431360, vms=34604105728, pfaults=41277, pageins=53)",0.0,0.14472007751464844,0,1681222239.621731,3.224436736,3.33861376,0.0,0.0
91,smd,root,"pctxsw(voluntary=140475495351302, involuntary=0)","pmem(rss=1724416, vms=34466537472, pfaults=1754, pageins=9)",0.0,0.020074844360351562,0,1681222239.681005,0.041390544,0.04681188,0.0,0.0
92,UserEventAgent,root,"pctxsw(voluntary=140475495399700, involuntary=0)","pmem(rss=9662464, vms=34499989504, pfaults=8482, pageins=402)",0.0,0.11248588562011719,0,1681222239.739619,0.459703488,0.840867264,0.0,0.0
95,uninstalld,root,"pctxsw(voluntary=140475495351578, involuntary=0)","pmem(rss=1908736, vms=34465935360, pfaults=1808, pageins=5)",0.0,0.022220611572265625,0,1681222239.790226,0.020022702,0.04170882,0.0,0.0
96,fseventsd,root,"pctxsw(voluntary=140475495399743, involuntary=0)","pmem(rss=3264512, vms=34476724224, pfaults=64278, pageins=5)",0.0,0.03800392150878906,0,1681222239.790627,2.644011776,2.880185344,0.0,0.0
97,mediaremoted,root,"pctxsw(voluntary=140475495381538, involuntary=0)","pmem(rss=10600448, vms=34501038080, pfaults=8489, pageins=378)",0.0,0.12340545654296875,0,1681222239.79096,0.273000544,0.494614272,0.0,0.0
98,systemstats,root,"pctxsw(voluntary=140475495354368, involuntary=0)","pmem(rss=8298496, vms=34507685888, pfaults=7072, pageins=184)",0.0,0.09660720825195312,0,1681222239.791454,0.217316192,0.39909184,0.0,0.0
100,configd,root,"pctxsw(voluntary=140475495365971, involuntary=0)","pmem(rss=6782976, vms=34501419008, pfaults=16055, pageins=52)",0.0,0.0789642333984375,0,1681222239.794425,0.661420032,0.82588096,0.0,0.0
101,endpointsecurityd,root,"pctxsw(voluntary=140475495350351, involuntary=0)","pmem(rss=1019904, vms=34457579520, pfaults=916, pageins=5)",0.0,0.011873245239257812,0,1681222239.795039,0.005072163,0.007976198,0.0,0.0
102,powerd,root,"pctxsw(voluntary=140475495403368, involuntary=0)","pmem(rss=7168000, vms=34498351104, pfaults=13126, pageins=184)",0.0,0.08344650268554688,0,1681222239.796506,0.958106688,3.559008512,0.0,0.0
103,biomed,_biome,"pctxsw(voluntary=140475495353835, involuntary=0)","pmem(rss=6885376, vms=34497613824, pfaults=6728, pageins=2058)",0.0,0.08015632629394531,0,1681222239.797459,0.591072064,0.174404688,0.0,0.0
105,amfid,root,"pctxsw(voluntary=140475495353124, involuntary=0)","pmem(rss=3465216, vms=34498162688, pfaults=7089, pageins=17)",0.0,0.040340423583984375,0,1681222239.800393,0.736462016,0.228763456,0.0,0.0
107,remoted,root,"pctxsw(voluntary=140475495350916, involuntary=0)","pmem(rss=2404352, vms=34497236992, pfaults=1550, pageins=75)",0.0,0.027990341186523438,0,1681222239.802049,0.01541454,0.047149044,0.0,0.0
109,keybagd,root,"pctxsw(voluntary=140475495350589, involuntary=0)","pmem(rss=1581056, vms=34466070528, pfaults=1146, pageins=12)",0.0,0.018405914306640625,0,1681222239.804981,0.007000495,0.026282726,0.0,0.0
110,softwareupdated,_softwareupdate,"pctxsw(voluntary=140475495351225, involuntary=0)","pmem(rss=3579904, vms=34499612672, pfaults=2791, pageins=30)",0.0,0.041675567626953125,0,1681222239.805753,0.080393344,0.090184728,0.0,0.0
112,watchdogd,root,"pctxsw(voluntary=140475495351625, involuntary=0)","pmem(rss=1843200, vms=34466521088, pfaults=1390, pageins=13)",0.0,0.021457672119140625,0,1681222239.807759,0.020709268,0.043629196,0.0,0.0
116,mds,root,"pctxsw(voluntary=140475495465578, involuntary=0)","pmem(rss=17240064, vms=34569842688, pfaults=67687, pageins=640)",0.0,0.2007007598876953,0,1681222239.811815,3.383192576,4.855599104,0.0,0.0
117,iconservicesd,_iconservices,"pctxsw(voluntary=140475495350663, involuntary=0)","pmem(rss=2842624, vms=34497474560, pfaults=2410, pageins=4)",0.0,0.033092498779296875,0,1681222239.813273,0.070940568,0.026939368,0.0,0.0
118,kernelmanagerd,root,"pctxsw(voluntary=140475495366680, involuntary=0)","pmem(rss=7200768, vms=34515357696, pfaults=118430, pageins=1131)",0.0,0.08382797241210938,0,1681222239.81473,3.684896768,2.28195712,0.0,0.0
119,diskarbitrationd,root,"pctxsw(voluntary=140475495354862, involuntary=0)","pmem(rss=2793472, vms=34497007616, pfaults=6985, pageins=16)",0.0,0.032520294189453125,0,1681222239.815942,0.190348432,0.186498128,0.0,0.0
122,coreduetd,root,"pctxsw(voluntary=140475495372874, involuntary=0)","pmem(rss=11407360, vms=34522075136, pfaults=24977, pageins=878)",0.0,0.1327991485595703,0,1681222239.818514,5.836514816,0.468111904,0.0,0.0
123,syslogd,root,"pctxsw(voluntary=140475495354301, involuntary=0)","pmem(rss=708608, vms=34467835904, pfaults=2327, pageins=5)",0.0,0.008249282836914062,0,1681222239.819992,0.061090448,0.132639328,0.0,0.0
126,thermalmonitord,root,"pctxsw(voluntary=140475495350423, involuntary=0)","pmem(rss=937984, vms=34457522176, pfaults=945, pageins=12)",0.0,0.010919570922851562,0,1681222239.822706,0.00470955,0.01823147,0.0,0.0
127,opendirectoryd,root,"pctxsw(voluntary=140475495447745, involuntary=0)","pmem(rss=7880704, vms=34514108416, pfaults=54400, pageins=1011)",0.0,0.09174346923828125,0,1681222239.824143,2.84647296,2.429113344,0.0,0.0
128,apsd,root,"pctxsw(voluntary=140475495362925, involuntary=0)","pmem(rss=9162752, vms=34509524992, pfaults=12606, pageins=219)",0.0,0.10666847229003906,0,1681222239.825596,1.01189568,0.384134848,0.0,0.0
130,launchservicesd,root,"pctxsw(voluntary=140475495413898, involuntary=0)","pmem(rss=7233536, vms=34500452352, pfaults=33362, pageins=2)",0.0,0.08420944213867188,0,1681222239.827682,3.188779008,1.446540416,0.0,0.0
131,timed,_timed,"pctxsw(voluntary=140475495351066, involuntary=0)","pmem(rss=2813952, vms=34497581056, pfaults=2380, pageins=20)",0.0,0.03275871276855469,0,1681222239.82886,0.031119164,0.054543284,0.0,0.0
132,usbmuxd,_usbmuxd,"pctxsw(voluntary=140475495352460, involuntary=0)","pmem(rss=3510272, vms=34503553024, pfaults=3291, pageins=258)",0.0,0.04086494445800781,0,1681222239.829748,0.074449312,0.10642372,0.0,0.0
133,securityd,root,"pctxsw(voluntary=140475495370309, involuntary=0)","pmem(rss=4825088, vms=34501615616, pfaults=13359, pageins=52)",0.0,0.056171417236328125,0,1681222239.831221,1.070279616,0.569947968,0.0,0.0
134,auditd,root,"pctxsw(voluntary=140475495350371, involuntary=0)","pmem(rss=851968, vms=34449084416, pfaults=860, pageins=2)",0.0,0.009918212890625,0,1681222239.831774,0.004490146,0.007596527,0.0,0.0
138,autofsd,root,"pctxsw(voluntary=140475495350380, involuntary=0)","pmem(rss=1531904, vms=34466574336, pfaults=1094, pageins=2)",0.0,0.017833709716796875,0,1681222239.836386,0.006853873,0.014651811,0.0,0.0
139,displaypolicyd,_displaypolicyd,"pctxsw(voluntary=140475495351231, involuntary=0)","pmem(rss=2899968, vms=34469748736, pfaults=2016, pageins=14)",0.0,0.03376007080078125,0,1681222239.837655,0.015778384,0.043827432,0.0,0.0
140,dasd,root,"pctxsw(voluntary=140475495376310, involuntary=0)","pmem(rss=10330112, vms=34500014080, pfaults=9139, pageins=108)",0.0,0.12025833129882812,0,1681222239.838796,1.98756608,1.1859104,0.0,0.0
142,distnoted,_distnote,"pctxsw(voluntary=140475495355402, involuntary=0)","pmem(rss=1863680, vms=34437611520, pfaults=2002, pageins=4)",0.0,0.021696090698242188,0,1681222239.841391,0.34748432,0.216047712,0.0,0.0
143,AppleCredentialManagerDaemon,root,"pctxsw(voluntary=140475495350699, involuntary=0)","pmem(rss=1630208, vms=34466537472, pfaults=1172, pageins=25)",0.0,0.018978118896484375,0,1681222239.842162,0.009859044,0.026781564,0.0,0.0
144,PerfPowerServices,root,"pctxsw(voluntary=140475495393268, involuntary=0)","pmem(rss=15507456, vms=34513031168, pfaults=18394, pageins=226)",0.0,0.18053054809570312,0,1681222239.842843,3.159403776,2.002984704,0.0,0.0
145,dirhelper,root,"pctxsw(voluntary=140475495350474, involuntary=0)","pmem(rss=233472, vms=34449641472, pfaults=1665, pageins=2)",0.0,0.0027179718017578125,0,1681222239.843605,0.005181688,0.016350772,0.0,0.0
146,logind,root,"pctxsw(voluntary=140475495350851, involuntary=0)","pmem(rss=3080192, vms=34465968128, pfaults=1854, pageins=79)",0.0,0.035858154296875,0,1681222239.84508,0.022052672,0.037528536,0.0,0.0
147,revisiond,root,"pctxsw(voluntary=140475495351911, involuntary=0)","pmem(rss=3428352, vms=34499244032, pfaults=4007, pageins=37)",0.0,0.03991127014160156,0,1681222239.846321,0.079821024,0.125567448,0.0,0.0
148,KernelEventAgent,root,"pctxsw(voluntary=140475495350428, involuntary=0)","pmem(rss=954368, vms=34466455552, pfaults=943, pageins=5)",0.0,0.011110305786132812,0,1681222239.846825,0.005474671,0.011574724,0.0,0.0
149,usermanagerd,root,"pctxsw(voluntary=140475495366148, involuntary=0)","pmem(rss=2465792, vms=34969821184, pfaults=3278, pageins=16)",0.0,0.028705596923828125,0,1681222239.848252,0.837893184,0.446485472,0.0,0.0
151,bluetoothd,root,"pctxsw(voluntary=140475495532149, involuntary=0)","pmem(rss=17936384, vms=34550890496, pfaults=49922, pageins=335)",0.0,0.20880699157714844,0,1681222239.851227,18.044342272,6.163972608,0.0,0.0
152,notifyd,root,"pctxsw(voluntary=140475495440401, involuntary=0)","pmem(rss=1794048, vms=34466795520, pfaults=2733, pageins=17)",0.0,0.020885467529296875,0,1681222239.852699,2.284938496,2.091921536,0.0,0.0
153,sandboxd,root,"pctxsw(voluntary=140475495352514, involuntary=0)","pmem(rss=3624960, vms=34499076096, pfaults=5655, pageins=259)",0.0,0.04220008850097656,0,1681222239.853585,0.171913664,0.142369952,0.0,0.0
154,corebrightnessd,root,"pctxsw(voluntary=140475495358668, involuntary=0)","pmem(rss=7856128, vms=34498744320, pfaults=7679, pageins=143)",0.0,0.09145736694335938,0,1681222239.854144,0.259143584,0.217448464,0.0,0.0
155,AirPlayXPCHelper,root,"pctxsw(voluntary=140475495354026, involuntary=0)","pmem(rss=5169152, vms=34498281472, pfaults=5147, pageins=324)",0.0,0.060176849365234375,0,1681222239.855461,0.094169568,0.211154896,0.0,0.0
156,com.apple.cmio.registerassistantservice,root,"pctxsw(voluntary=140475495352041, involuntary=0)","pmem(rss=8962048, vms=34497413120, pfaults=4836, pageins=305)",0.0,0.10433197021484375,0,1681222239.856928,0.065752708,0.17243648,0.0,0.0
157,WindowServer,root,"pctxsw(voluntary=140475496767187, involuntary=0)","pmem(rss=52162560, vms=38209683456, pfaults=462845, pageins=1530)",0.0,0.6072521209716797,0,1681222240.275963,82.316607488,50.227982336,0.0,0.0
158,tccd,root,"pctxsw(voluntary=140475495382679, involuntary=0)","pmem(rss=11726848, vms=34508337152, pfaults=31780, pageins=104)",0.0,0.1365184783935547,0,1681222240.304824,4.791355392,3.03377792,0.0,0.0
159,cfprefsd,root,"pctxsw(voluntary=140475495401354, involuntary=0)","pmem(rss=3428352, vms=34467299328, pfaults=22104, pageins=4)",0.0,0.03991127014160156,0,1681222240.306441,4.625472512,2.303651072,0.0,0.0
160,aslmanager,root,"pctxsw(voluntary=140475495350446, involuntary=0)","pmem(rss=245760, vms=34466160640, pfaults=716, pageins=2)",0.0,0.00286102294921875,0,1681222240.318081,0.006343082,0.01982597,0.0,0.0
161,lsd,root,"pctxsw(voluntary=140475495353409, involuntary=0)","pmem(rss=9506816, vms=34504867840, pfaults=6360, pageins=2072)",0.0,0.11067390441894531,0,1681222240.421064,0.440693504,0.143939712,0.0,0.0
169,contextstored,root,"pctxsw(voluntary=140475495365322, involuntary=0)","pmem(rss=10383360, vms=34518155264, pfaults=10456, pageins=373)",0.0,0.12087821960449219,0,1681222240.513584,0.787326528,0.473583136,0.0,0.0
170,backupd-helper,root,"pctxsw(voluntary=140475495350627, involuntary=0)","pmem(rss=2904064, vms=34466103296, pfaults=1881, pageins=19)",0.0,0.03380775451660156,0,1681222240.514836,0.018659644,0.03578188,0.0,0.0
171,PowerUIAgent,root,"pctxsw(voluntary=140475495352571, involuntary=0)","pmem(rss=7176192, vms=34498404352, pfaults=5226, pageins=394)",0.0,0.0835418701171875,0,1681222240.516317,0.1763148,0.188822272,0.0,0.0
173,loginwindow,root,"pctxsw(voluntary=140475495371553, involuntary=0)","pmem(rss=20201472, vms=35083149312, pfaults=68637, pageins=614)",0.0,0.23517608642578125,0,1681222240.533754,2.4768,0.778556544,0.0,0.0
180,coreservicesd,root,"pctxsw(voluntary=140475495355433, involuntary=0)","pmem(rss=2482176, vms=34481704960, pfaults=3452, pageins=4)",0.0,0.028896331787109375,0,1681222240.548743,0.139021536,0.312143328,0.0,0.0
193,csnameddatad,root,"pctxsw(voluntary=140475495350346, involuntary=0)","pmem(rss=1138688, vms=34466439168, pfaults=1027, pageins=2)",0.0,0.013256072998046875,0,1681222240.702953,0.005785272,0.009942566,0.0,0.0
197,trustd,_trustd,"pctxsw(voluntary=140475495477197, involuntary=0)","pmem(rss=20787200, vms=34532876288, pfaults=52146, pageins=93)",0.0,0.24199485778808594,0,1681222240.747546,40.05844992,4.60176896,0.0,0.0
